menu_id,restaurant_id,food_id,cuisine,price
9144,478936,9144,"Nepalese,Chinese",229.0
9145,478936,9145,"Nepalese,Chinese",229.0
9146,478936,9146,"Nepalese,Chinese",299.0
9147,478936,9147,"Nepalese,Chinese",299.0
9152,478936,9152,"Nepalese,Chinese",140.0
9155,478936,9155,"Nepalese,Chinese",90.0
14556,263185,9155,"Bakery,Beverages",169.0
9157,478936,9157,"Nepalese,Chinese",90.0
9158,478936,9158,"Nepalese,Chinese",130.0
9160,478936,9160,"Nepalese,Chinese",90.0
9161,478936,9161,"Nepalese,Chinese",110.0
9163,478936,9163,"Nepalese,Chinese",90.0
9164,478936,9164,"Nepalese,Chinese",100.0
9165,478936,9165,"Nepalese,Chinese",110.0
9166,478936,9166,"Nepalese,Chinese",100.0
21888,153339,9166,"Indian,Chinese",269.0
9167,478936,9167,"Nepalese,Chinese",210.0
9168,478936,9168,"Nepalese,Chinese",210.0
16373,439417,9168,North Indian,195.0
18128,536328,9168,Indian,200.0
25259,120193,9168,"Chinese,Indian",155.0
25325,120193,9168,"Chinese,Indian",155.0
9174,478936,9174,"Nepalese,Chinese",180.0
11216,129550,9174,"Indian,Tandoor",149.0
19716,327008,9174,"Chinese,Continental",260.0
21024,440950,9174,"Chinese,Thai",149.0
27995,530955,9174,"South Indian,Chinese",160.0
9176,478936,9176,"Nepalese,Chinese",220.0
9186,477627,9186,"Ice Cream,Desserts",296.61
9217,477627,9186,"Ice Cream,Desserts",296.61
9187,477627,9187,"Ice Cream,Desserts",423.73
9218,477627,9187,"Ice Cream,Desserts",423.73
9188,477627,9188,"Ice Cream,Desserts",59.32
9189,477627,9189,"Ice Cream,Desserts",59.32
9190,477627,9190,"Ice Cream,Desserts",59.32
9191,477627,9191,"Ice Cream,Desserts",72.03
9192,477627,9192,"Ice Cream,Desserts",59.32
9193,477627,9193,"Ice Cream,Desserts",72.03
9194,477627,9194,"Ice Cream,Desserts",84.75
9195,477627,9195,"Ice Cream,Desserts",59.32
9196,477627,9196,"Ice Cream,Desserts",72.03
9197,477627,9197,"Ice Cream,Desserts",63.56
9198,477627,9198,"Ice Cream,Desserts",72.03
9199,477627,9199,"Ice Cream,Desserts",59.32
9200,477627,9200,"Ice Cream,Desserts",63.56
9201,477627,9201,"Ice Cream,Desserts",72.03
9202,477627,9202,"Ice Cream,Desserts",72.03
9203,477627,9203,"Ice Cream,Desserts",233.05
9204,477627,9204,"Ice Cream,Desserts",338.98
9205,477627,9205,"Ice Cream,Desserts",233.05
9206,477627,9206,"Ice Cream,Desserts",275.42
9207,477627,9207,"Ice Cream,Desserts",233.05
9208,477627,9208,"Ice Cream,Desserts",275.42
9209,477627,9209,"Ice Cream,Desserts",233.05
9210,477627,9210,"Ice Cream,Desserts",275.42
9211,477627,9211,"Ice Cream,Desserts",254.24
9212,477627,9212,"Ice Cream,Desserts",338.98
9213,477627,9213,"Ice Cream,Desserts",233.05
9214,477627,9214,"Ice Cream,Desserts",254.24
9215,477627,9215,"Ice Cream,Desserts",233.05
9216,477627,9216,"Ice Cream,Desserts",233.05
9219,477627,9219,"Ice Cream,Desserts",296.61
9220,477627,9220,"Ice Cream,Desserts",152.54
9221,477627,9221,"Ice Cream,Desserts",135.59
9222,477627,9222,"Ice Cream,Desserts",152.54
9223,477627,9223,"Ice Cream,Desserts",50.85
9224,477627,9224,"Ice Cream,Desserts",50.85
9225,477627,9225,"Ice Cream,Desserts",50.85
9226,477627,9226,"Ice Cream,Desserts",50.85
9227,437616,9227,"North Indian,South Indian",209.52
9259,437616,9227,"North Indian,South Indian",209.52
9228,437616,9228,"North Indian,South Indian",190.48
9269,437616,9228,"North Indian,South Indian",190.48
9229,437616,9229,"North Indian,South Indian",62.5
9275,437616,9229,"North Indian,South Indian",62.5
9230,437616,9230,"North Indian,South Indian",53.57
9276,437616,9230,"North Indian,South Indian",53.57
9231,437616,9231,"North Indian,South Indian",51.79
9279,437616,9231,"North Indian,South Indian",51.79
9232,437616,9232,"North Indian,South Indian",107.14
9286,437616,9232,"North Indian,South Indian",107.14
9233,437616,9233,"North Indian,South Indian",190.48
9287,437616,9233,"North Indian,South Indian",190.48
9234,437616,9234,"North Indian,South Indian",76.19
9288,437616,9234,"North Indian,South Indian",76.19
9235,437616,9235,"North Indian,South Indian",142.86
9322,437616,9235,"North Indian,South Indian",142.86
9236,437616,9236,"North Indian,South Indian",142.86
9323,437616,9236,"North Indian,South Indian",142.86
9237,437616,9237,"North Indian,South Indian",52.38
9325,437616,9237,"North Indian,South Indian",52.38
9238,437616,9238,"North Indian,South Indian",123.81
9326,437616,9238,"North Indian,South Indian",123.81
9239,437616,9239,"North Indian,South Indian",147.62
9327,437616,9239,"North Indian,South Indian",147.62
9241,437616,9241,"North Indian,South Indian",228.57
9343,437616,9241,"North Indian,South Indian",228.57
9242,437616,9242,"North Indian,South Indian",66.67
9360,437616,9242,"North Indian,South Indian",66.67
9243,437616,9243,"North Indian,South Indian",47.62
9245,437616,9245,"North Indian,South Indian",219.05
9246,437616,9246,"North Indian,South Indian",152.38
27493,195788,9246,"Snacks,Sweets",230.0
9247,437616,9247,"North Indian,South Indian",266.67
9248,437616,9248,"North Indian,South Indian",209.53
9249,437616,9249,"North Indian,South Indian",152.54
9250,437616,9250,"North Indian,South Indian",152.54
9251,437616,9251,"North Indian,South Indian",114.29
9252,437616,9252,"North Indian,South Indian",142.86
9253,437616,9253,"North Indian,South Indian",142.86
9254,437616,9254,"North Indian,South Indian",304.76
9255,437616,9255,"North Indian,South Indian",209.52
9256,437616,9256,"North Indian,South Indian",304.76
9257,437616,9257,"North Indian,South Indian",133.33
9258,437616,9258,"North Indian,South Indian",209.52
15040,163436,9258,"Sweets,Snacks",278.0
15049,163436,9258,"Sweets,Snacks",278.0
19886,377292,9258,"Indian,Snacks",20.0
21577,519622,9258,"Sweets,Snacks",600.0
22157,385197,9258,"Sweets,Snacks",250.0
22189,385197,9258,"Sweets,Snacks",250.0
24353,163435,9258,"Sweets,Snacks",270.0
24368,163435,9258,"Sweets,Snacks",270.0
24588,376602,9258,"Sweets,Snacks",267.85
24610,376602,9258,"Sweets,Snacks",267.85
27433,195788,9258,"Snacks,Sweets",525.0
27482,195788,9258,"Snacks,Sweets",525.0
9261,437616,9261,"North Indian,South Indian",228.57
19880,377292,9261,"Indian,Snacks",18.0
9263,437616,9263,"North Indian,South Indian",95.24
9264,437616,9264,"North Indian,South Indian",95.24
24381,163435,9264,"Sweets,Snacks",50.0
9265,437616,9265,"North Indian,South Indian",200.0
9266,437616,9266,"North Indian,South Indian",104.76
9267,437616,9267,"North Indian,South Indian",104.76
9268,437616,9268,"North Indian,South Indian",200.0
9270,437616,9270,"North Indian,South Indian",57.14
9271,437616,9271,"North Indian,South Indian",114.29
9272,437616,9272,"North Indian,South Indian",114.29
9273,437616,9273,"North Indian,South Indian",53.57
9274,437616,9274,"North Indian,South Indian",53.57
11377,183165,9274,Indian,180.0
12061,517939,9274,"South Indian,Chinese",180.0
22010,226773,9274,"Chinese,Indian",135.0
26764,242722,9274,"Biryani,Chinese",70.0
9277,437616,9277,"North Indian,South Indian",50.89
9278,437616,9278,"North Indian,South Indian",53.57
9280,437616,9280,"North Indian,South Indian",53.57
9281,437616,9281,"North Indian,South Indian",62.5
9282,437616,9282,"North Indian,South Indian",102.68
9283,437616,9283,"North Indian,South Indian",71.43
9284,437616,9284,"North Indian,South Indian",53.57
9285,437616,9285,"North Indian,South Indian",98.21
9289,437616,9289,"North Indian,South Indian",59.32
9290,437616,9290,"North Indian,South Indian",152.38
9291,437616,9291,"North Indian,South Indian",380.95
9292,437616,9292,"North Indian,South Indian",142.86
9294,437616,9294,"North Indian,South Indian",357.14
9295,437616,9295,"North Indian,South Indian",285.71
9296,437616,9296,"North Indian,South Indian",342.86
9297,437616,9297,"North Indian,South Indian",190.48
9298,437616,9298,"North Indian,South Indian",219.05
9299,437616,9299,"North Indian,South Indian",400.0
9300,437616,9300,"North Indian,South Indian",266.67
9301,437616,9301,"North Indian,South Indian",304.76
9302,437616,9302,"North Indian,South Indian",304.76
9303,437616,9303,"North Indian,South Indian",219.05
9304,437616,9304,"North Indian,South Indian",219.05
9305,437616,9305,"North Indian,South Indian",190.48
9306,437616,9306,"North Indian,South Indian",190.48
9307,437616,9307,"North Indian,South Indian",404.76
9308,437616,9308,"North Indian,South Indian",380.95
9309,437616,9309,"North Indian,South Indian",404.76
9310,437616,9310,"North Indian,South Indian",190.48
9311,437616,9311,"North Indian,South Indian",285.71
9312,437616,9312,"North Indian,South Indian",285.71
9313,437616,9313,"North Indian,South Indian",285.71
9314,437616,9314,"North Indian,South Indian",285.71
9315,437616,9315,"North Indian,South Indian",285.71
9316,437616,9316,"North Indian,South Indian",160.71
9317,437616,9317,"North Indian,South Indian",160.71
9318,437616,9318,"North Indian,South Indian",152.54
9319,437616,9319,"North Indian,South Indian",104.76
9320,437616,9320,"North Indian,South Indian",104.76
9321,437616,9321,"North Indian,South Indian",104.76
9324,437616,9324,"North Indian,South Indian",95.24
9329,437616,9329,"North Indian,South Indian",123.81
9330,437616,9330,"North Indian,South Indian",142.86
9331,437616,9331,"North Indian,South Indian",142.86
9332,437616,9332,"North Indian,South Indian",57.14
9333,437616,9333,"North Indian,South Indian",142.86
9335,437616,9335,"North Indian,South Indian",228.57
15266,282630,9335,"Chaat,South Indian",240.0
9337,437616,9337,"North Indian,South Indian",133.33
9338,437616,9338,"North Indian,South Indian",190.48
9341,437616,9341,"North Indian,South Indian",123.81
9345,437616,9345,"North Indian,South Indian",104.76
9346,437616,9346,"North Indian,South Indian",90.48
10845,431339,9346,"North Indian,Chinese",78.0
9349,437616,9349,"North Indian,South Indian",104.76
14081,501701,9349,"South Indian,Chinese",70.0
9351,437616,9351,"North Indian,South Indian",166.67
9352,437616,9352,"North Indian,South Indian",133.93
9353,437616,9353,"North Indian,South Indian",125.0
9354,437616,9354,"North Indian,South Indian",107.14
9355,437616,9355,"North Indian,South Indian",89.29
9356,437616,9356,"North Indian,South Indian",89.29
9357,437616,9357,"North Indian,South Indian",89.29
9358,437616,9358,"North Indian,South Indian",38.1
9359,437616,9359,"North Indian,South Indian",57.14
9361,437616,9361,"North Indian,South Indian",57.14
9362,437616,9362,"North Indian,South Indian",57.14
9364,437616,9364,"North Indian,South Indian",114.29
9366,437616,9366,"North Indian,South Indian",114.29
13192,109839,9366,"South Indian,Chaat",60.0
13214,109839,9366,"South Indian,Chaat",60.0
13226,109839,9366,"South Indian,Chaat",40.0
13232,109839,9366,"South Indian,Chaat",40.0
13722,413342,9366,"Chinese,North Indian",80.0
24061,433648,9366,"Chinese,Chaat",78.0
24082,433648,9366,"Chinese,Chaat",78.0
24398,163435,9366,"Sweets,Snacks",75.0
9367,437616,9367,"North Indian,South Indian",114.29
9368,437616,9368,"North Indian,South Indian",114.29
24399,163435,9368,"Sweets,Snacks",75.0
9369,550910,9369,Paan,26.0
9370,550910,9370,Paan,52.0
9371,550910,9371,Paan,52.0
9372,550910,9372,Paan,52.0
9373,550910,9373,Paan,78.0
9374,550910,9374,Paan,78.0
9375,550910,9375,Paan,91.0
9376,550910,9376,Paan,91.0
9377,550910,9377,Paan,78.0
9378,550910,9378,Paan,65.0
9379,550910,9379,Paan,65.0
9380,550910,9380,Paan,65.0
9381,550910,9381,Paan,65.0
9382,550910,9382,Paan,65.0
9383,550910,9383,Paan,65.0
9384,550910,9384,Paan,65.0
9385,550910,9385,Paan,65.0
9386,550910,9386,Paan,65.0
9387,550910,9387,Paan,65.0
9388,550910,9388,Paan,65.0
9389,550910,9389,Paan,65.0
9390,550910,9390,Paan,130.0
9391,550910,9391,Paan,156.0
9392,550910,9392,Paan,156.0
9393,550910,9393,Paan,78.0
9394,550910,9394,Paan,91.0
9395,550910,9395,Paan,91.0
9396,550910,9396,Paan,104.0
9397,550910,9397,Paan,104.0
9398,550910,9398,Paan,104.0
9399,550910,9399,Paan,104.0
9400,550910,9400,Paan,104.0
9401,550910,9401,Paan,104.0
9402,550910,9402,Paan,104.0
9403,550910,9403,Paan,104.0
9404,550910,9404,Paan,104.0
9405,550910,9405,Paan,104.0
9406,550910,9406,Paan,91.0
9407,550910,9407,Paan,104.0
9408,550910,9408,Paan,104.0
9409,550910,9409,Paan,104.0
9410,550910,9410,Paan,104.0
9411,550910,9411,Paan,104.0
9412,550910,9412,Paan,104.0
9413,550910,9413,Paan,104.0
9414,550910,9414,Paan,156.0
9415,550910,9415,Paan,156.0
9416,550910,9416,Paan,156.0
9417,550910,9417,Paan,156.0
9418,550910,9418,Paan,104.0
9419,550910,9419,Paan,104.0
9420,550910,9420,Paan,104.0
9421,550910,9421,Paan,104.0
9422,550910,9422,Paan,104.0
9423,550910,9423,Paan,104.0
9424,550910,9424,Paan,104.0
9425,550910,9425,Paan,104.0
9426,550910,9426,Paan,130.0
9427,550910,9427,Paan,130.0
9428,550910,9428,Paan,130.0
9429,550910,9429,Paan,130.0
9430,550910,9430,Paan,130.0
9431,550910,9431,Paan,104.0
9432,550910,9432,Paan,104.0
9433,550910,9433,Paan,104.0
9434,550910,9434,Paan,65.0
9435,550910,9435,Paan,65.0
9436,550910,9436,Paan,65.0
9437,550910,9437,Paan,65.0
9438,550910,9438,Paan,65.0
9439,550910,9439,Paan,65.0
9440,550910,9440,Paan,78.0
9441,550910,9441,Paan,78.0
9442,550910,9442,Paan,78.0
9443,550910,9443,Paan,78.0
9444,550910,9444,Paan,651.0
9445,550910,9445,Paan,1431.0
9447,550910,9447,Paan,133.0
9448,550910,9448,Paan,133.0
9449,550910,9449,Paan,133.0
9450,550910,9450,Paan,133.0
9451,550910,9451,Paan,133.0
9452,550910,9452,Paan,133.0
9453,550910,9453,Paan,133.0
9454,550910,9454,Paan,133.0
9455,550910,9455,Paan,104.0
9456,550910,9456,Paan,104.0
9458,550910,9458,Paan,104.0
9459,550910,9459,Paan,104.0
9725,557008,9459,"North Indian,Chinese",150.0
9460,550910,9460,Paan,104.0
25174,579040,9460,"Beverages,Fast Food",35.0
9461,550910,9461,Paan,104.0
9462,342366,9462,"Biryani,North Indian",289.0
9485,342366,9462,"Biryani,North Indian",289.0
12318,510109,9462,"North Indian,Chinese",150.0
17796,532670,9462,"Chinese,Indian",150.0
19229,497063,9462,"Indian,Chinese",150.0
25624,102631,9462,"Indian,Chinese",230.0
9463,342366,9463,"Biryani,North Indian",309.0
9490,342366,9463,"Biryani,North Indian",309.0
9465,342366,9465,"Biryani,North Indian",30.0
9565,342366,9465,"Biryani,North Indian",30.0
9466,342366,9466,"Biryani,North Indian",70.0
9569,342366,9466,"Biryani,North Indian",70.0
9467,342366,9467,"Biryani,North Indian",259.0
9470,342366,9467,"Biryani,North Indian",259.0
9476,342366,9467,"Biryani,North Indian",259.0
9468,342366,9468,"Biryani,North Indian",259.0
9469,342366,9469,"Biryani,North Indian",319.0
9472,342366,9469,"Biryani,North Indian",319.0
9478,342366,9469,"Biryani,North Indian",319.0
9471,342366,9471,"Biryani,North Indian",259.0
9473,342366,9471,"Biryani,North Indian",259.0
9474,342366,9474,"Biryani,North Indian",249.0
9475,342366,9475,"Biryani,North Indian",259.0
9477,342366,9477,"Biryani,North Indian",269.0
9479,342366,9479,"Biryani,North Indian",419.0
9480,342366,9480,"Biryani,North Indian",419.0
9481,342366,9481,"Biryani,North Indian",379.0
9482,342366,9482,"Biryani,North Indian",389.0
9486,342366,9486,"Biryani,North Indian",289.0
9586,557008,9486,"North Indian,Chinese",197.0
9666,557008,9486,"North Indian,Chinese",197.0
10017,134569,9486,"Indian,Chinese",250.0
10167,134569,9486,"Indian,Chinese",250.0
10641,102042,9486,"Biryani,Indian",220.0
12317,510109,9486,"North Indian,Chinese",140.0
13625,364571,9486,"Chinese,Continental",290.0
15344,255651,9486,"Chinese,Biryani",345.0
15462,255651,9486,"Chinese,Biryani",345.0
17795,532670,9486,"Chinese,Indian",140.0
19228,497063,9486,"Indian,Chinese",140.0
19513,378028,9486,"Indian,Chinese",220.0
9489,342366,9489,"Biryani,North Indian",309.0
9491,342366,9491,"Biryani,North Indian",249.0
9494,342366,9494,"Biryani,North Indian",249.0
11048,129550,9494,"Indian,Tandoor",320.0
11109,129550,9494,"Indian,Tandoor",320.0
12678,174458,9494,"Bengali,Indian",450.0
20046,102571,9494,Indian,460.0
21603,153339,9494,"Indian,Chinese",289.0
21761,153339,9494,"Indian,Chinese",289.0
23399,390901,9494,"Chinese,Biryani",175.0
25445,102631,9494,"Indian,Chinese",389.0
25559,102631,9494,"Indian,Chinese",389.0
25802,102039,9494,"Indian,Chinese",305.0
9496,342366,9496,"Biryani,North Indian",199.0
20630,102581,9496,"Indian,Chinese",220.0
22117,226773,9496,"Chinese,Indian",170.0
9497,342366,9497,"Biryani,North Indian",249.0
9500,342366,9500,"Biryani,North Indian",329.0
11968,483552,9500,"Continental,American",385.9
23395,390901,9500,"Chinese,Biryani",150.0
9501,342366,9501,"Biryani,North Indian",449.0
9502,342366,9502,"Biryani,North Indian",239.0
9503,342366,9503,"Biryani,North Indian",319.0
9505,342366,9505,"Biryani,North Indian",189.0
9506,342366,9506,"Biryani,North Indian",319.0
9507,342366,9507,"Biryani,North Indian",249.0
9508,342366,9508,"Biryani,North Indian",259.0
9509,342366,9509,"Biryani,North Indian",239.0
9510,342366,9510,"Biryani,North Indian",249.0
9511,342366,9511,"Biryani,North Indian",289.0
9512,342366,9512,"Biryani,North Indian",299.0
9513,342366,9513,"Biryani,North Indian",309.0
9514,342366,9514,"Biryani,North Indian",319.0
9515,342366,9515,"Biryani,North Indian",329.0
9516,342366,9516,"Biryani,North Indian",339.0
9517,342366,9517,"Biryani,North Indian",349.0
9518,342366,9518,"Biryani,North Indian",349.0
9519,342366,9519,"Biryani,North Indian",269.0
9520,342366,9520,"Biryani,North Indian",289.0
9521,342366,9521,"Biryani,North Indian",269.0
9522,342366,9522,"Biryani,North Indian",279.0
9523,342366,9523,"Biryani,North Indian",289.0
9524,342366,9524,"Biryani,North Indian",299.0
9525,342366,9525,"Biryani,North Indian",279.0
9526,342366,9526,"Biryani,North Indian",279.0
9527,342366,9527,"Biryani,North Indian",289.0
9528,342366,9528,"Biryani,North Indian",289.0
9529,342366,9529,"Biryani,North Indian",299.0
9530,342366,9530,"Biryani,North Indian",280.0
9531,342366,9531,"Biryani,North Indian",289.0
9532,342366,9532,"Biryani,North Indian",309.0
9533,342366,9533,"Biryani,North Indian",109.0
9534,342366,9534,"Biryani,North Indian",109.0
9537,342366,9537,"Biryani,North Indian",169.0
9775,557008,9537,"North Indian,Chinese",129.0
15074,282630,9537,"Chaat,South Indian",225.0
15188,282630,9537,"Chaat,South Indian",225.0
18641,364627,9537,"Chinese,Beverages",128.0
25999,102039,9537,"Indian,Chinese",106.0
9538,342366,9538,"Biryani,North Indian",179.0
9540,342366,9540,"Biryani,North Indian",159.0
9542,342366,9542,"Biryani,North Indian",159.0
9543,342366,9543,"Biryani,North Indian",159.0
9546,342366,9546,"Biryani,North Indian",159.0
9548,342366,9548,"Biryani,North Indian",179.0
9550,342366,9550,"Biryani,North Indian",199.0
12694,174458,9550,"Bengali,Indian",200.0
19261,378028,9550,"Indian,Chinese",179.0
20751,102581,9550,"Indian,Chinese",235.0
9552,342366,9552,"Biryani,North Indian",199.0
9553,342366,9553,"Biryani,North Indian",199.0
9554,342366,9554,"Biryani,North Indian",119.0
14329,102582,9554,"Bakery,Desserts",90.0
9555,342366,9555,"Biryani,North Indian",119.0
9556,342366,9556,"Biryani,North Indian",119.0
9557,342366,9557,"Biryani,North Indian",189.0
9558,342366,9558,"Biryani,North Indian",189.0
9559,342366,9559,"Biryani,North Indian",189.0
9560,342366,9560,"Biryani,North Indian",229.0
9561,342366,9561,"Biryani,North Indian",239.0
9562,342366,9562,"Biryani,North Indian",619.0
9563,342366,9563,"Biryani,North Indian",459.0
9564,342366,9564,"Biryani,North Indian",139.0
9566,342366,9566,"Biryani,North Indian",30.0
9567,342366,9567,"Biryani,North Indian",40.0
9568,342366,9568,"Biryani,North Indian",60.0
9570,342366,9570,"Biryani,North Indian",80.0
9572,342366,9572,"Biryani,North Indian",10.0
9573,342366,9573,"Biryani,North Indian",10.0
9575,342366,9575,"Biryani,North Indian",20.0
9578,557008,9578,"North Indian,Chinese",190.0
9645,557008,9578,"North Indian,Chinese",190.0
9579,557008,9579,"North Indian,Chinese",238.0
9646,557008,9579,"North Indian,Chinese",238.0
9580,557008,9580,"North Indian,Chinese",240.0
9653,557008,9580,"North Indian,Chinese",240.0
9582,557008,9582,"North Indian,Chinese",150.0
9662,557008,9582,"North Indian,Chinese",150.0
9595,557008,9595,"North Indian,Chinese",240.0
9679,557008,9595,"North Indian,Chinese",240.0
9596,557008,9596,"North Indian,Chinese",255.0
9680,557008,9596,"North Indian,Chinese",255.0
9597,557008,9597,"North Indian,Chinese",245.0
9681,557008,9597,"North Indian,Chinese",245.0
9600,557008,9600,"North Indian,Chinese",200.0
9688,557008,9600,"North Indian,Chinese",200.0
11752,109258,9600,Chinese,110.0
13251,102219,9600,"Chinese,Indian",230.0
13331,102219,9600,"Chinese,Indian",230.0
16302,439417,9600,North Indian,140.0
18040,113036,9600,"Indian,Chinese",240.0
18115,536328,9600,Indian,200.0
21433,401391,9600,"Chinese,Biryani",99.0
21508,401391,9600,"Chinese,Biryani",99.0
9603,557008,9603,"North Indian,Chinese",230.0
9692,557008,9603,"North Indian,Chinese",230.0
9604,557008,9604,"North Indian,Chinese",140.0
9702,557008,9604,"North Indian,Chinese",140.0
15351,255651,9604,"Chinese,Biryani",145.0
15481,255651,9604,"Chinese,Biryani",145.0
18445,364627,9604,"Chinese,Beverages",182.0
20427,451743,9604,"Chinese,Tibetan",150.0
21621,153339,9604,"Indian,Chinese",100.0
21849,153339,9604,"Indian,Chinese",100.0
24982,552372,9604,"Chinese,Snacks",70.0
9605,557008,9605,"North Indian,Chinese",140.0
9703,557008,9605,"North Indian,Chinese",140.0
11320,183165,9605,Indian,90.0
12015,517939,9605,"South Indian,Chinese",90.0
12977,486482,9605,"Indian,Chinese",140.0
18444,364627,9605,"Chinese,Beverages",182.0
20428,451743,9605,"Chinese,Tibetan",150.0
22438,370259,9605,"Chinese,Snacks",85.0
26332,306094,9605,"Indian,Chinese",130.0
26452,306094,9605,"Indian,Chinese",130.0
9607,557008,9607,"North Indian,Chinese",210.0
9713,557008,9607,"North Indian,Chinese",210.0
11185,129550,9607,"Indian,Tandoor",180.0
11728,109258,9607,Chinese,110.0
11746,109258,9607,Chinese,110.0
13250,102219,9607,"Chinese,Indian",230.0
13330,102219,9607,"Chinese,Indian",230.0
15359,255651,9607,"Chinese,Biryani",325.0
15511,255651,9607,"Chinese,Biryani",325.0
16300,439417,9607,North Indian,140.0
18039,113036,9607,"Indian,Chinese",240.0
18114,536328,9607,Indian,190.0
20014,102571,9607,Indian,305.0
21118,462505,9607,"Indian,Chinese",254.0
9611,557008,9611,"North Indian,Chinese",75.0
9729,557008,9611,"North Indian,Chinese",75.0
9612,557008,9612,"North Indian,Chinese",75.0
9730,557008,9612,"North Indian,Chinese",75.0
9613,557008,9613,"North Indian,Chinese",75.0
9731,557008,9613,"North Indian,Chinese",75.0
9614,557008,9614,"North Indian,Chinese",150.0
9732,557008,9614,"North Indian,Chinese",150.0
9618,557008,9618,"North Indian,Chinese",175.0
9736,557008,9618,"North Indian,Chinese",175.0
9627,557008,9627,"North Indian,Chinese",220.0
9749,557008,9627,"North Indian,Chinese",220.0
16303,439417,9627,North Indian,170.0
19952,102571,9627,Indian,305.0
20366,451742,9627,"Indian,Thalis",225.0
28070,530955,9627,"South Indian,Chinese",190.0
9634,557008,9634,"North Indian,Chinese",285.0
9761,557008,9634,"North Indian,Chinese",285.0
10647,102042,9634,"Biryani,Indian",290.0
18222,109548,9634,"Indian,Chinese",500.0
9641,557008,9641,"North Indian,Chinese",204.0
9781,557008,9641,"North Indian,Chinese",204.0
9644,557008,9644,"North Indian,Chinese",245.0
9647,557008,9647,"North Indian,Chinese",255.0
9648,557008,9648,"North Indian,Chinese",240.0
9649,557008,9649,"North Indian,Chinese",254.0
9650,557008,9650,"North Indian,Chinese",230.0
9651,557008,9651,"North Indian,Chinese",230.0
15391,255651,9651,"Chinese,Biryani",249.0
9654,557008,9654,"North Indian,Chinese",215.0
9655,557008,9655,"North Indian,Chinese",265.0
9656,557008,9656,"North Indian,Chinese",265.0
9657,557008,9657,"North Indian,Chinese",265.0
15321,255651,9657,"Chinese,Biryani",299.0
15394,255651,9657,"Chinese,Biryani",299.0
9658,557008,9658,"North Indian,Chinese",315.0
9659,557008,9659,"North Indian,Chinese",215.0
9660,557008,9660,"North Indian,Chinese",169.0
9671,557008,9671,"North Indian,Chinese",190.0
9682,557008,9682,"North Indian,Chinese",260.0
9683,557008,9683,"North Indian,Chinese",250.0
9686,557008,9686,"North Indian,Chinese",285.0
9690,557008,9690,"North Indian,Chinese",200.0
9693,557008,9693,"North Indian,Chinese",230.0
9695,557008,9695,"North Indian,Chinese",230.0
9697,557008,9697,"North Indian,Chinese",120.0
11319,183165,9697,Indian,80.0
12014,517939,9697,"South Indian,Chinese",80.0
22437,370259,9697,"Chinese,Snacks",70.0
26445,306094,9697,"Indian,Chinese",115.0
9698,557008,9698,"North Indian,Chinese",120.0
15478,255651,9698,"Chinese,Biryani",150.0
21622,153339,9698,"Indian,Chinese",80.0
21852,153339,9698,"Indian,Chinese",80.0
26446,306094,9698,"Indian,Chinese",115.0
9699,557008,9699,"North Indian,Chinese",120.0
15476,255651,9699,"Chinese,Biryani",150.0
9700,557008,9700,"North Indian,Chinese",130.0
9704,557008,9704,"North Indian,Chinese",140.0
12974,486482,9704,"Indian,Chinese",140.0
15479,255651,9704,"Chinese,Biryani",175.0
18443,364627,9704,"Chinese,Beverages",112.0
20431,451743,9704,"Chinese,Tibetan",150.0
21853,153339,9704,"Indian,Chinese",89.0
9705,557008,9705,"North Indian,Chinese",150.0
20429,451743,9705,"Chinese,Tibetan",150.0
9706,557008,9706,"North Indian,Chinese",140.0
15477,255651,9706,"Chinese,Biryani",175.0
26184,109387,9706,"Indian,Chinese",95.0
9708,557008,9708,"North Indian,Chinese",120.0
20360,451742,9708,"Indian,Thalis",110.0
9709,557008,9709,"North Indian,Chinese",140.0
9712,557008,9712,"North Indian,Chinese",170.0
13427,364571,9712,"Chinese,Continental",250.0
13562,364571,9712,"Chinese,Continental",250.0
9718,557008,9718,"North Indian,Chinese",250.0
9719,557008,9719,"North Indian,Chinese",285.0
11848,483552,9719,"Continental,American",385.9
18193,109548,9719,"Indian,Chinese",470.0
9720,557008,9720,"North Indian,Chinese",250.0
18738,104147,9720,"Continental,Indian",345.0
9722,557008,9722,"North Indian,Chinese",150.0
9723,557008,9723,"North Indian,Chinese",150.0
9724,557008,9724,"North Indian,Chinese",150.0
9727,557008,9727,"North Indian,Chinese",150.0
9728,557008,9728,"North Indian,Chinese",175.0
9739,557008,9739,"North Indian,Chinese",75.0
15965,523044,9739,"Chinese,North Indian",130.0
9740,557008,9740,"North Indian,Chinese",70.0
9746,557008,9746,"North Indian,Chinese",70.0
9751,557008,9751,"North Indian,Chinese",200.0
16496,103649,9751,Indian,265.0
27586,102040,9751,"Indian,Biryani",160.0
9752,557008,9752,"North Indian,Chinese",200.0
9753,557008,9753,"North Indian,Chinese",220.0
9760,557008,9760,"North Indian,Chinese",260.0
12640,174458,9760,"Bengali,Indian",300.0
27608,102040,9760,"Indian,Biryani",250.0
9762,557008,9762,"North Indian,Chinese",260.0
18756,104147,9762,"Continental,Indian",345.0
27605,102040,9762,"Indian,Biryani",240.0
9765,557008,9765,"North Indian,Chinese",100.0
9766,557008,9766,"North Indian,Chinese",100.0
9778,557008,9778,"North Indian,Chinese",200.0
